mode,asset,instrument,kind,sector,selection,reference_date,reference_usd,multiple,target_usd,horizon,question,replicate,p
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,100,36427.0,no_date,"Tesla will reach $36,427.00 per share",93,0.14
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,100,36427.0,no_date,"Tesla will reach $36,427.00 per share",94,0.14
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,100,36427.0,no_date,"Tesla will reach $36,427.00 per share",95,0.16
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,100,36427.0,no_date,"Tesla will reach $36,427.00 per share",96,0.13
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,100,36427.0,no_date,"Tesla will reach $36,427.00 per share",97,0.15
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,100,36427.0,no_date,"Tesla will reach $36,427.00 per share",98,0.16
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,100,36427.0,no_date,"Tesla will reach $36,427.00 per share",99,0.15
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,100,36427.0,no_date,"Tesla will reach $36,427.00 per share",100,0.13
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",1,0.2
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",2,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",3,0.2
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",4,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",5,0.24
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",6,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",7,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",8,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",9,0.2
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",10,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",11,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",12,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",13,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",14,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",15,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",16,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",17,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",18,0.24
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",19,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",20,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",21,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",22,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",23,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",24,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",25,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",26,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",27,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",28,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",29,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",30,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",31,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",32,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",33,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",34,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",35,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",36,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",37,0.2
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",38,0.24
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",39,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",40,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",41,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",42,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",43,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",44,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",45,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",46,0.24
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",47,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",48,0.24
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",49,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",50,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",51,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",52,0.24
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",53,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",54,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",55,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",56,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",57,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",58,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",59,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",60,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",61,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",62,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",63,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",64,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",65,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",66,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",67,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",68,0.23
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",69,0.2
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",70,0.21
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",71,0.24
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",72,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",73,0.22
blank,TSLA,Tesla,stock,Additional high-volatility probe,Additional probe; sector leader is AMZN,2026-09-20,364.27,1000,364270.0,2035,"Tesla will reach $364,270.00 per share by December 31, 2035",74,0.21
