criteria_mode,target_usd,target_words,year,question,replicate,p
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",53,0.29
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",54,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",55,0.29
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",56,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",57,0.29
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",58,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",59,0.28
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",60,0.33
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",61,0.28
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",62,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",63,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",64,0.24
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",65,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",66,0.32
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",67,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",68,0.27
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",69,0.32
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",70,0.31
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",71,0.31
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",72,0.28
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",73,0.34
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",74,0.34
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",75,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",76,0.33
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",77,0.31
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",78,0.31
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",79,0.33
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",80,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",81,0.29
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",82,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",83,0.32
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",84,0.26
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",85,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",86,0.29
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",87,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",88,0.33
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",89,0.29
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",90,0.34
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",91,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",92,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",93,0.31
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",94,0.29
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",95,0.31
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",96,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",97,0.34
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",98,0.33
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",99,0.3
blank,50000000,50 million,2050,"bitcoin will reach 50 million by December 31, 2050",100,0.3
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",1,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",2,0.35
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",3,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",4,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",5,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",6,0.34
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",7,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",8,0.33
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",9,0.35
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",10,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",11,0.35
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",12,0.44
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",13,0.34
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",14,0.39
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",15,0.32
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",16,0.33
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",17,0.34
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",18,0.36
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",19,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",20,0.32
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",21,0.4
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",22,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",23,0.43
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",24,0.34
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",25,0.39
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",26,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",27,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",28,0.34
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",29,0.39
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",30,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",31,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",32,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",33,0.36
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",34,0.45
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",35,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",36,0.4
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",37,0.4
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",38,0.34
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",39,0.33
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",40,0.36
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",41,0.43
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",42,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",43,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",44,0.39
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",45,0.35
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",46,0.39
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",47,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",48,0.36
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",49,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",50,0.35
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",51,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",52,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",53,0.4
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",54,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",55,0.42
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",56,0.36
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",57,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",58,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",59,0.33
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",60,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",61,0.4
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",62,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",63,0.42
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",64,0.36
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",65,0.31
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",66,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",67,0.44
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",68,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",69,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",70,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",71,0.32
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",72,0.39
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",73,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",74,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",75,0.42
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",76,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",77,0.39
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",78,0.35
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",79,0.39
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",80,0.35
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",81,0.42
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",82,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",83,0.43
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",84,0.36
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",85,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",86,0.3
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",87,0.32
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",88,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",89,0.42
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",90,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",91,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",92,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",93,0.41
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",94,0.39
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",95,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",96,0.4
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",97,0.4
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",98,0.37
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",99,0.38
blank,60000000,60 million,2050,"bitcoin will reach 60 million by December 31, 2050",100,0.33
blank,70000000,70 million,2050,"bitcoin will reach 70 million by December 31, 2050",1,0.34
blank,70000000,70 million,2050,"bitcoin will reach 70 million by December 31, 2050",2,0.35
blank,70000000,70 million,2050,"bitcoin will reach 70 million by December 31, 2050",3,0.32
blank,70000000,70 million,2050,"bitcoin will reach 70 million by December 31, 2050",4,0.39
blank,70000000,70 million,2050,"bitcoin will reach 70 million by December 31, 2050",5,0.31
blank,70000000,70 million,2050,"bitcoin will reach 70 million by December 31, 2050",6,0.41
blank,70000000,70 million,2050,"bitcoin will reach 70 million by December 31, 2050",7,0.37
blank,70000000,70 million,2050,"bitcoin will reach 70 million by December 31, 2050",8,0.32
blank,70000000,70 million,2050,"bitcoin will reach 70 million by December 31, 2050",9,0.31
blank,70000000,70 million,2050,"bitcoin will reach 70 million by December 31, 2050",10,0.36
blank,70000000,70 million,2050,"bitcoin will reach 70 million by December 31, 2050",11,0.36
